"Date","Description","Card Member","Account .","Amount","Category"
10/17/1990 0:00:00,"SIR PUTTS A LOT","HOMER SIMPSON",-80934.00,13.92,"Entertainment-Associations"
10/17/1990 0:00:00,"JITTERS COFFEE","HOMER SIMPSON",-80934.00,18.06,"Restaurant-Bar & Café"
10/17/1991 0:00:00,"NOTFLIX","MARGE SIMPSON",-80942.00,15.65,"Communications-Cable & Internet Comm"
10/17/1991 0:00:00,"PASSMORE GAS TOO","HOMER SIMPSON",-80934.00,12.46,"Transportation-Fuel"
10/18/1989 0:00:00,"THE SINGING SIRLOIN","HOMER SIMPSON",-80934.00,5.61,"Restaurant-Restaurant"
10/18/1989 0:00:00,"VINCENT VAN DOUGHNUT","HOMER SIMPSON",-80934.00,13.35,"Merchandise & Supplies-Groceries"
10/18/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,52.48,"Communications-Telephone Comm"
10/18/1989 0:00:00,"SCONE HENGE","HOMER SIMPSON",-80934.00,10.44,"Restaurant-Restaurant"
10/18/1989 0:00:00,"CALI N TITO’S","HOMER SIMPSON",-80934.00,123.36,"Restaurant-Restaurant"
10/18/1990 0:00:00,"HINDENBURGER","HOMER SIMPSON",-80934.00,17.77,"Restaurant-Bar & Café"
10/18/1990 0:00:00,"SPRINGFIELD STATE PARKS","HOMER SIMPSON",-80934.00,8.70,"Other-Government Services"
10/18/1991 0:00:00,"ITCHY & SCRATCHY PLUS","HOMER SIMPSON",-80934.00,6.82,"Business Services-Office Supplies"
10/19/1989 0:00:00,"THE ANDROID'S DUNGEON","HOMER SIMPSON",-80934.00,34.66,"Merchandise & Supplies-Book Stores"
10/19/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,8.69,"Merchandise & Supplies-Internet Purchase"
10/19/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,13.97,"Merchandise & Supplies-Internet Purchase"
10/19/1989 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,21.42,"Merchandise & Supplies-Internet Purchase"
10/19/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,8.69,"Merchandise & Supplies-Internet Purchase"
10/19/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,13.97,"Merchandise & Supplies-Internet Purchase"
10/19/1990 0:00:00,"PAYMENT","HOMER SIMPSON",-80934.00,-1044.00,""
10/19/1990 0:00:00,"OINKADOODLEMOO SMOKY BBQ","HOMER SIMPSON",-80934.00,44.34,"Restaurant-Restaurant"
10/19/1991 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,8.69,"Merchandise & Supplies-Internet Purchase"
10/19/1991 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,13.97,"Merchandise & Supplies-Internet Purchase"
10/20/1989 0:00:00,"CHEESE CULTURE: A WHEY OF LIFE","HOMER SIMPSON",-80934.00,94.75,"Restaurant-Restaurant"
10/20/1989 0:00:00,"GASSO","HOMER SIMPSON",-80934.00,37.55,"Transportation-Fuel"
10/20/1991 0:00:00,"SPRAWL-MART","MARGE SIMPSON",-80942.00,51.23,"Merchandise & Supplies-Hardware Supplies"
10/21/1989 0:00:00,"CHEESE CULTURE: A WHEY OF LIFE","HOMER SIMPSON",-80934.00,79.56,"Restaurant-Restaurant"
10/21/1989 0:00:00,"HICKTON GAS","HOMER SIMPSON",-80934.00,23.59,"Transportation-Fuel"
10/21/1989 0:00:00,"PAYMENT","HOMER SIMPSON",-80934.00,-2524.16,""
10/21/1989 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,42.34,"Restaurant-Restaurant"
10/21/1989 0:00:00,"GASSO","HOMER SIMPSON",-80934.00,22.41,"Transportation-Fuel"
10/21/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,27.57,"Merchandise & Supplies-Groceries"
10/21/1989 0:00:00,"JITTERS COFFEE","HOMER SIMPSON",-80934.00,29.92,"Restaurant-Bar & Café"
10/21/1990 0:00:00,"PAYMENT","HOMER SIMPSON",-80934.00,-1774.94,""
10/21/1991 0:00:00,"HINDENBURGER","MARGE SIMPSON",-80942.00,14.11,"Restaurant-Restaurant"
10/21/1991 0:00:00,"66 CENT STORE","MARGE SIMPSON",-80942.00,26.10,"Business Services-Other Services"
10/21/1991 0:00:00,"PAYMENT","HOMER SIMPSON",-80934.00,-4551.87,""
10/22/1989 0:00:00,"KOZY KABINS","HOMER SIMPSON",-80934.00,534.94,"Travel-Lodging"
10/22/1989 0:00:00,"GAS 'N' GULP","HOMER SIMPSON",-80934.00,27.18,"Transportation-Fuel"
10/22/1991 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,16.99,"Restaurant-Restaurant"
10/22/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,151.05,"Merchandise & Supplies-Internet Purchase"
10/23/1991 0:00:00,"PHINEAS Q. BUTTERFAT'S","MARGE SIMPSON",-80942.00,17.57,"Restaurant-Restaurant"
10/23/1991 0:00:00,"SAM & ELLA’S PIZZA","MARGE SIMPSON",-80942.00,29.17,"Restaurant-Restaurant"
10/24/1989 0:00:00,"CITY OF SPRINGFIELD","HOMER SIMPSON",-80934.00,138.54,"Other-Government Services"
10/24/1990 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,246.41,"Merchandise & Supplies-Internet Purchase"
10/24/1990 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,255.55,"Merchandise & Supplies-Internet Purchase"
10/24/1990 0:00:00,"CITY OF SPRINGFIELD","HOMER SIMPSON",-80934.00,131.58,"Other-Government Services"
10/24/1991 0:00:00,"CITY OF SPRINGFIELD","HOMER SIMPSON",-80934.00,124.15,"Other-Government Services"
10/25/1989 0:00:00,"KRUSTY BURGER","HOMER SIMPSON",-80934.00,45.91,"Restaurant-Bar & Café"
10/25/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,13.41,"Merchandise & Supplies-Groceries"
10/25/1990 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,151.69,"Merchandise & Supplies-Internet Purchase"
10/25/1990 0:00:00,"SPRAWL-MART","HOMER SIMPSON",-80934.00,23.21,"Merchandise & Supplies-Hardware Supplies"
10/26/1989 0:00:00,"THE RIGHT TO BARE ARMS","MARGE SIMPSON",-80942.00,35.23,"Other-Education"
10/26/1990 0:00:00,"SPRAWL-MART","HOMER SIMPSON",-80934.00,66.40,"Merchandise & Supplies-Hardware Supplies"
10/26/1990 0:00:00,"OGDENVILLE HIGH SCHOOL","MARGE SIMPSON",-80942.00,67.42,"Other-Education"
10/26/1990 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,65.25,"Other-Education"
10/26/1991 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,214.72,"Merchandise & Supplies-Clothing Stores"
10/27/1989 0:00:00,"FEES","HOMER SIMPSON",-80934.00,8.44,"Fees & Adjustments-Fees & Adjustments"
10/27/1989 0:00:00,"FEES","HOMER SIMPSON",-80934.00,6.59,"Fees & Adjustments-Fees & Adjustments"
10/27/1989 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,48.14,"Merchandise & Supplies-Clothing Stores"
10/27/1989 0:00:00,"JUST FALAFS","HOMER SIMPSON",-80934.00,26.81,"Restaurant-Restaurant"
10/27/1990 0:00:00,"TACO BELLEVUE HOSPITAL","MARGE SIMPSON",-80942.00,96.77,"Business Services-Health Care Services"
10/27/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,2.50,"Fees & Adjustments-Fees & Adjustments"
10/27/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,6.77,"Fees & Adjustments-Fees & Adjustments"
10/27/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,8.40,"Fees & Adjustments-Fees & Adjustments"
10/27/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,9.09,"Fees & Adjustments-Fees & Adjustments"
10/27/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,1.97,"Fees & Adjustments-Fees & Adjustments"
10/27/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,2.42,"Fees & Adjustments-Fees & Adjustments"
10/27/1991 0:00:00,"KRUSTY BURGER","MARGE SIMPSON",-80942.00,25.36,"Restaurant-Bar & Café"
10/27/1991 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,110.84,"Merchandise & Supplies-Clothing Stores"
10/27/1991 0:00:00,"BEER BELLY'S","MARGE SIMPSON",-80942.00,61.17,"Merchandise & Supplies-Computer Supplies"
10/28/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,49.75,"Merchandise & Supplies-Groceries"
10/28/1989 0:00:00,"GAS 'N' GULP","MARGE SIMPSON",-80942.00,34.49,"Transportation-Fuel"
10/28/1990 0:00:00,"THORASSIC PARK","MARGE SIMPSON",-80942.00,73.95,"Business Services-Health Care Services"
10/28/1991 0:00:00,"WELLNESS FOODS","MARGE SIMPSON",-80942.00,9.83,"Merchandise & Supplies-Groceries"
10/28/1991 0:00:00,"TACO BELLEVUE HOSPITAL","MARGE SIMPSON",-80942.00,156.25,"Business Services-Health Care Services"
10/28/1991 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,13.42,"Merchandise & Supplies-Clothing Stores"
10/29/1989 0:00:00,"HUMBLETON SPORTS","HOMER SIMPSON",-80934.00,56.55,"Business Services-Internet Services"
10/29/1989 0:00:00,"DISH NOT WORK","HOMER SIMPSON",-80934.00,167.69,"Communications-Cable & Internet Comm"
10/29/1989 0:00:00,"THORASSIC PARK","MARGE SIMPSON",-80942.00,59.16,"Business Services-Health Care Services"
10/29/1990 0:00:00,"DISH NOT WORK","HOMER SIMPSON",-80934.00,172.86,"Communications-Cable & Internet Comm"
10/29/1991 0:00:00,"DISH NOT WORK","HOMER SIMPSON",-80934.00,52.20,"Communications-Cable & Internet Comm"
10/29/1991 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,282.75,"Other-Education"
10/30/1989 0:00:00,"GOLD NAVY","MARGE SIMPSON",-80942.00,63.38,"Merchandise & Supplies-Internet Purchase"
10/30/1989 0:00:00,"PUNCHLINE JUICE BAR","MARGE SIMPSON",-80942.00,10.98,"Restaurant-Bar & Café"
10/30/1990 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,28.17,"Restaurant-Restaurant"
10/30/1990 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,78.75,"Merchandise & Supplies-Clothing Stores"
10/30/1990 0:00:00,"JAVA THE HUT","MARGE SIMPSON",-80942.00,6.51,"Merchandise & Supplies-Groceries"
10/31/1989 0:00:00,"BREAD PITT","MARGE SIMPSON",-80942.00,12.11,"Merchandise & Supplies-Groceries"
10/31/1989 0:00:00,"UDDER DELIGHTS","MARGE SIMPSON",-80942.00,15.85,"Restaurant-Bar & Café"
10/31/1989 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,138.44,"Merchandise & Supplies-Wholesale Stores"
10/31/1989 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,37.97,"Merchandise & Supplies-Internet Purchase"
10/31/1990 0:00:00,"CROUCHING TIGER HIDDEN EGGROLL","MARGE SIMPSON",-80942.00,19.28,"Restaurant-Bar & Café"
10/31/1990 0:00:00,"KRUSTY BURGER","MARGE SIMPSON",-80942.00,35.53,"Restaurant-Bar & Café"
11/1/1989 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,28.01,"Restaurant-Restaurant"
11/1/1989 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,201.84,"Merchandise & Supplies-Computer Supplies"
11/1/1990 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,84.39,"Merchandise & Supplies-Computer Supplies"
11/1/1990 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,115.70,"Merchandise & Supplies-Clothing Stores"
11/1/1991 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,90.87,"Merchandise & Supplies-Groceries"
11/1/1991 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,122.76,"Other-Education"
11/1/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,282.33,"Merchandise & Supplies-Wholesale Stores"
11/2/1989 0:00:00,"JIMMY CHANGAS","HOMER SIMPSON",-80934.00,29.14,"Restaurant-Restaurant"
11/2/1989 0:00:00,"GOOGOLPLEX THEATRES","MARGE SIMPSON",-80942.00,44.89,"Entertainment-Theatrical Events"
11/2/1989 0:00:00,"HURTS DONUT","MARGE SIMPSON",-80942.00,6.80,"Merchandise & Supplies-Groceries"
11/2/1989 0:00:00,"BRITCHES & HOSE","MARGE SIMPSON",-80942.00,55.93,"Merchandise & Supplies-Clothing Stores"
11/2/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,7.44,"Merchandise & Supplies-Internet Purchase"
11/2/1990 0:00:00,"KWIK-E-MART","HOMER SIMPSON",-80934.00,61.18,"Merchandise & Supplies-Groceries"
11/2/1991 0:00:00,"CURL UP & DYE SALON","MARGE SIMPSON",-80942.00,18.83,"Merchandise & Supplies-Department Stores"
11/2/1991 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,18.66,"Merchandise & Supplies-Wholesale Stores"
11/2/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,69.74,"Merchandise & Supplies-Internet Purchase"
11/3/1989 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,109.20,"Merchandise & Supplies-Clothing Stores"
11/3/1989 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,19.25,"Restaurant-Bar & Café"
11/3/1991 0:00:00,"BREAD PITT","MARGE SIMPSON",-80942.00,11.26,"Merchandise & Supplies-Groceries"
11/3/1991 0:00:00,"OGDENVILLE SOCCER","MARGE SIMPSON",-80942.00,13.05,"Entertainment-Sports Events"
11/4/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,53.07,"Merchandise & Supplies-Groceries"
11/4/1989 0:00:00,"GAS 'N' GULP","MARGE SIMPSON",-80942.00,37.24,"Transportation-Fuel"
11/4/1989 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,120.22,"Merchandise & Supplies-Internet Purchase"
11/4/1990 0:00:00,"ZOVUVAZZ","MARGE SIMPSON",-80942.00,52.86,"Merchandise & Supplies-Internet Purchase"
11/5/1989 0:00:00,"GOLD NAVY","MARGE SIMPSON",-80942.00,26.09,"Merchandise & Supplies-Internet Purchase"
11/5/1989 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,21.63,"Merchandise & Supplies-Wholesale Stores"
11/5/1990 0:00:00,"PRODIGY BARN TEEN","MARGE SIMPSON",-80942.00,76.49,"Merchandise & Supplies-Internet Purchase"
11/5/1990 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,190.80,"Merchandise & Supplies-Wholesale Stores"
11/5/1991 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,55.93,"Merchandise & Supplies-Internet Purchase"
11/5/1991 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,13.24,"Restaurant-Restaurant"
11/6/1989 0:00:00,"PUNCHLINE JUICE BAR","MARGE SIMPSON",-80942.00,10.98,"Restaurant-Bar & Café"
11/6/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,13.98,"Merchandise & Supplies-Groceries"
11/6/1990 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,52.31,"Merchandise & Supplies-Internet Purchase"
11/6/1990 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,24.42,"Restaurant-Restaurant"
11/6/1990 0:00:00,"HAIRY SHEARERS","MARGE SIMPSON",-80942.00,2.78,"Merchandise & Supplies-Department Stores"
11/6/1990 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,61.95,"Merchandise & Supplies-Clothing Stores"
11/6/1990 0:00:00,"LINENS-N-SUCH","MARGE SIMPSON",-80942.00,254.52,"Merchandise & Supplies-Clothing Stores"
11/6/1990 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,157.98,"Merchandise & Supplies-Clothing Stores"
11/6/1991 0:00:00,"HINDENBURGER","MARGE SIMPSON",-80942.00,18.06,"Restaurant-Restaurant"
11/6/1991 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,58.32,"Merchandise & Supplies-Wholesale Stores"
11/7/1989 0:00:00,"SWAPPER JACK'S","MARGE SIMPSON",-80942.00,132.36,"Merchandise & Supplies-Internet Purchase"
11/7/1989 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,35.45,"Communications-Telephone Comm"
11/7/1989 0:00:00,"GOLD NAVY","MARGE SIMPSON",-80942.00,9.32,"Merchandise & Supplies-Internet Purchase"
11/7/1989 0:00:00,"GAS 'N' GULP","HOMER SIMPSON",-80934.00,28.71,"Transportation-Fuel"
11/7/1989 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,29.41,"Merchandise & Supplies-Wholesale Stores"
11/7/1990 0:00:00,"KRUSTY BURGER","MARGE SIMPSON",-80942.00,40.24,"Restaurant-Bar & Café"
11/7/1990 0:00:00,"OGDENVILLE SOCCER","HOMER SIMPSON",-80934.00,8.70,"Entertainment-Sports Events"
11/7/1990 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,292.70,"Merchandise & Supplies-Internet Purchase"
11/8/1989 0:00:00,"RURAL OUTFITTERS","MARGE SIMPSON",-80942.00,13.98,"Merchandise & Supplies-Clothing Stores"
11/8/1989 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,28.01,"Restaurant-Restaurant"
11/8/1989 0:00:00,"HICKTON STORES","HOMER SIMPSON",-80934.00,11.88,"Merchandise & Supplies-Hardware Supplies"
11/8/1989 0:00:00,"BANANA MONARCHY","MARGE SIMPSON",-80942.00,59.73,"Merchandise & Supplies-Clothing Stores"
11/8/1989 0:00:00,"PASSMORE GAS","MARGE SIMPSON",-80942.00,41.62,"Transportation-Fuel"
11/8/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,2.78,"Merchandise & Supplies-Internet Purchase"
11/8/1990 0:00:00,"SPRAWL-MART","HOMER SIMPSON",-80934.00,-23.21,"Merchandise & Supplies-Hardware Supplies"
11/8/1991 0:00:00,"POVERTY BARN","MARGE SIMPSON",-80942.00,50.71,"Merchandise & Supplies-General Retail"
11/9/1989 0:00:00,"ZOVUVAZZ","MARGE SIMPSON",-80942.00,256.28,"Communications-Mobile Telecom"
11/9/1989 0:00:00,"KRUSTY BURGER","HOMER SIMPSON",-80934.00,45.96,"Restaurant-Bar & Café"
11/9/1989 0:00:00,"BANANA MONARCHY","MARGE SIMPSON",-80942.00,37.02,"Merchandise & Supplies-Clothing Stores"
11/9/1990 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,37.27,"Merchandise & Supplies-Internet Purchase"
11/9/1990 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,65.05,"Merchandise & Supplies-Internet Purchase"
11/9/1990 0:00:00,"ZOVUVAZZ","MARGE SIMPSON",-80942.00,257.24,"Communications-Mobile Telecom"
11/9/1990 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,47.80,"Merchandise & Supplies-Internet Purchase"
11/9/1991 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,67.92,"Merchandise & Supplies-Internet Purchase"
11/10/1990 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,32.54,"Communications-Telephone Comm"
11/10/1990 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,38.19,"Merchandise & Supplies-Internet Purchase"
11/10/1991 0:00:00,"ZOVUVAZZ","MARGE SIMPSON",-80942.00,371.84,"Communications-Mobile Telecom"
11/10/1991 0:00:00,"SHOT IN THE FACE PHOTO","MARGE SIMPSON",-80942.00,37.27,"Merchandise & Supplies-Arts & Jewelry"
11/10/1991 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,32.54,"Communications-Telephone Comm"
11/10/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,68.54,"Merchandise & Supplies-Wholesale Stores"
11/11/1989 0:00:00,"THE SHARPER MARK-UP","MARGE SIMPSON",-80942.00,27.97,"Merchandise & Supplies-Internet Purchase"
11/11/1990 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,26.07,"Merchandise & Supplies-Internet Purchase"
11/11/1990 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,27.48,"Merchandise & Supplies-Internet Purchase"
11/11/1990 0:00:00,"LEFTORIUM","HOMER SIMPSON",-80934.00,14.13,"Merchandise & Supplies-Arts & Jewelry"
11/11/1990 0:00:00,"SHELBYVILLE CRAFTS","MARGE SIMPSON",-80942.00,10.44,"Merchandise & Supplies-Arts & Jewelry"
11/11/1990 0:00:00,"SPRAWL-MART","HOMER SIMPSON",-80934.00,30.26,"Merchandise & Supplies-Hardware Supplies"
11/11/1991 0:00:00,"DEAD LOBSTER TOO","MARGE SIMPSON",-80942.00,69.21,"Restaurant-Restaurant"
11/12/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,7.44,"Merchandise & Supplies-Internet Purchase"
11/12/1989 0:00:00,"HUMBLETON SPORTS","HOMER SIMPSON",-80934.00,-34.80,"Business Services-Internet Services"
11/12/1989 0:00:00,"GOOGOLPLEX THEATRES","MARGE SIMPSON",-80942.00,12.35,"Entertainment-Theatrical Events"
11/12/1989 0:00:00,"GOOGOLPLEX THEATRES","MARGE SIMPSON",-80942.00,16.59,"Entertainment-Theatrical Events"
11/12/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,32.04,"Merchandise & Supplies-Groceries"
11/12/1989 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,23.29,"Merchandise & Supplies-Internet Purchase"
11/12/1989 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,23.53,"Merchandise & Supplies-Internet Purchase"
11/12/1989 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,26.35,"Merchandise & Supplies-Wholesale Stores"
11/12/1990 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,68.65,"Merchandise & Supplies-Groceries"
11/12/1990 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,-292.70,"Merchandise & Supplies-Internet Purchase"
11/12/1991 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,25.54,"Restaurant-Restaurant"
11/12/1991 0:00:00,"DUDLEY DO-DRUGS","MARGE SIMPSON",-80942.00,4.02,"Merchandise & Supplies-Pharmacies"
11/13/1989 0:00:00,"ROAD SCHOLAR TRANSPORT","MARGE SIMPSON",-80942.00,42.87,"Transportation-Auto Services"
11/13/1990 0:00:00,"SPRINGFIELD MALL","HOMER SIMPSON",-80934.00,9.78,"Merchandise & Supplies-Internet Purchase"
11/13/1990 0:00:00,"SPRINGFIELD MALL","HOMER SIMPSON",-80934.00,12.76,"Merchandise & Supplies-Internet Purchase"
11/13/1990 0:00:00,"SPRINGFIELD MALL","HOMER SIMPSON",-80934.00,7.56,"Merchandise & Supplies-Internet Purchase"
11/13/1990 0:00:00,"SPRINGFIELD MALL","HOMER SIMPSON",-80934.00,19.87,"Merchandise & Supplies-Internet Purchase"
11/13/1990 0:00:00,"TOMMY HILLCLIMBER","HOMER SIMPSON",-80934.00,121.14,"Merchandise & Supplies-Clothing Stores"
11/13/1990 0:00:00,"ZOVUVAZZ","MARGE SIMPSON",-80942.00,42.91,"Communications-Telephone Comm"
11/13/1990 0:00:00,"SHELBYVILLE CRAFTS","HOMER SIMPSON",-80934.00,39.15,"Merchandise & Supplies-Arts & Jewelry"
11/13/1991 0:00:00,"SWAPPER JACK'S","MARGE SIMPSON",-80942.00,7.36,"Merchandise & Supplies-Department Stores"
11/13/1991 0:00:00,"HINDENBURGER","MARGE SIMPSON",-80942.00,18.43,"Restaurant-Restaurant"
11/13/1991 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,23.36,"Merchandise & Supplies-Wholesale Stores"
11/14/1989 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,74.06,"Merchandise & Supplies-Internet Purchase"
11/14/1989 0:00:00,"PAYMENT","MARGE SIMPSON",-80942.00,-1566.00,""
11/14/1989 0:00:00,"PUNCHLINE JUICE BAR","MARGE SIMPSON",-80942.00,10.98,"Restaurant-Bar & Café"
11/14/1989 0:00:00,"GAS 'N' GULP","MARGE SIMPSON",-80942.00,17.68,"Transportation-Fuel"
11/14/1989 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,8.22,"Merchandise & Supplies-Wholesale Stores"
11/14/1990 0:00:00,"CANYONERO AUTO","HOMER SIMPSON",-80934.00,2.78,"Transportation-Auto Services"
11/14/1990 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,15.50,"Restaurant-Restaurant"
11/14/1990 0:00:00,"HINDENBURGER","HOMER SIMPSON",-80934.00,32.90,"Restaurant-Restaurant"
11/14/1990 0:00:00,"JUST FALAFS","HOMER SIMPSON",-80934.00,32.93,"Restaurant-Restaurant"
11/15/1989 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,28.01,"Restaurant-Restaurant"
11/15/1989 0:00:00,"LEFTORIUM","MARGE SIMPSON",-80942.00,2.79,"Merchandise & Supplies-Arts & Jewelry"
11/15/1989 0:00:00,"LEFTORIUM","HOMER SIMPSON",-80934.00,2.79,"Merchandise & Supplies-Arts & Jewelry"
11/15/1989 0:00:00,"GET IT STRAIGHT ORTHODONTICS","MARGE SIMPSON",-80942.00,150.51,"Business Services-Health Care Services"
11/15/1989 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,253.17,"Merchandise & Supplies-Computer Supplies"
11/15/1989 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,94.04,"Merchandise & Supplies-Wholesale Stores"
11/15/1990 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,64.81,"Merchandise & Supplies-Computer Supplies"
11/15/1991 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,183.59,"Other-Education"
11/16/1989 0:00:00,"ZOVUVAZZ","MARGE SIMPSON",-80942.00,18.63,"Communications-Telephone Comm"
11/16/1989 0:00:00,"KRUSTY BURGER","HOMER SIMPSON",-80934.00,46.43,"Restaurant-Bar & Café"
11/16/1990 0:00:00,"GET IT STRAIGHT ORTHODONTICS","MARGE SIMPSON",-80942.00,59.16,"Business Services-Health Care Services"
11/16/1991 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,23.30,"Merchandise & Supplies-Internet Purchase"
11/17/1989 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,34.36,"Communications-Telephone Comm"
11/17/1990 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,34.36,"Communications-Telephone Comm"
11/17/1991 0:00:00,"SPRINGFIELD MALL","HOMER SIMPSON",-80934.00,8.17,"Merchandise & Supplies-Internet Purchase"
